Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Kevin Beirne","TOR",0,0,12.857142857142858,5,0,0,0,0,0,,,7,40,13,10,10,1,6,1,0,0,0,5,"Kevin Beirne",638,150312
"Anthony Telford","MON",0,1,10.285711483080323,8,0,0,0,0,0,,,7,41,14,12,8,2,5,1,1,1,0,5,"Anthony Telford",1282,123177
"Todd Belitz","COL",1,1,7.714286765273879,8,0,0,0,0,0,,,9.1,40,9,8,8,2,3,0,0,0,0,5,"Todd Belitz",1000793,277411
"Bobby Chouinard","COL",0,0,8.217393007981883,8,0,0,0,0,0,,,7.2,34,10,7,7,4,1,1,0,0,0,5,"Bobby Chouinard",1002204,112257
"Bob Scanlan","MON",0,0,7.860761011970812,18,0,0,0,0,0,,,26.1,127,37,23,23,0,14,0,1,1,0,5,"Bob Scanlan",1011489,121743
"Eric Knott","ARI",0,1,1.928570016307308,3,1,0,0,0,0,,,4.2,25,8,9,1,0,0,0,2,0,0,4,"Eric Knott",62,407482
"Carlos Zambrano","CHC",1,2,15.26087889870203,6,1,0,0,0,0,,,7.2,42,11,13,13,2,8,0,1,1,0,4,"Carlos Zambrano",305,407296
"Dave Maurer","SDP",0,0,10.8,3,0,0,0,0,0,,,5,27,8,6,6,1,4,0,0,1,0,4,"Dave Maurer",394,276531
"Ricky Stone","HOU",0,0,2.347828033968083,6,0,0,0,0,0,,,7.2,33,8,3,2,1,2,1,0,0,0,4,"Ricky Stone",576,150392
"Juan Rincon","MIN",0,0,6.3529456313537365,4,0,0,0,0,0,,,5.2,28,7,5,4,1,5,0,0,0,0,4,"Juan Rincon",752,346799
"Mike Bacsik","CLE",0,0,9,3,0,0,0,0,0,,,9,45,13,10,9,0,3,1,1,0,0,4,"Mike Bacsik",863,407194
"Brandon Villafuerte","TEX",0,0,14.294119250815813,6,0,0,0,0,0,,,5.2,35,12,9,9,3,4,0,1,1,0,4,"Brandon Villafuerte",1059,276344
"R.A. Dickey","TEX",0,1,6.75,4,0,0,0,0,0,,,12,53,13,9,9,3,7,1,0,1,0,4,"R.A. Dickey",1245,285079
"Brian Bowles","TOR",0,0,0,2,0,0,0,0,0,,,3.2,15,4,0,0,0,1,0,0,1,0,4,"Brian Bowles",1290,406954
"Pete Walker","NYM",0,0,2.6999987125402867,2,0,0,0,0,0,,,6.2,25,6,2,2,0,0,0,0,0,0,4,"Pete Walker",1325,123839
"Joaquín Benoit","TEX",0,0,10.8,1,1,0,0,0,0,,,5,26,8,6,6,3,3,0,0,0,0,4,"Joaquin Benoit",1437,276542
"Mike Duvall","MIN",0,0,7.7142930712088855,8,0,0,0,0,0,,,4.2,22,7,4,4,1,2,0,0,1,0,4,"Mike Duvall",1003603,137004
"Horacio Estrada","COL",1,1,14.538477003238132,4,0,0,0,0,0,,,4.1,22,8,7,7,1,1,0,1,0,0,4,"Horacio Estrada",1003843,216194
"Steve Green","ANA",0,0,3,1,1,1,0,0,0,,,6,27,4,2,2,0,6,0,0,2,0,4,"Steve Green",1005012,279561
"Geraldo Guzman","ARI",0,0,2.892857241387273,4,0,0,0,0,0,,,9.1,37,7,4,3,2,3,1,0,0,0,4,"Geraldo Guzman",1005159,275698
"Johnny Ruffin","FLA",0,0,4.909091760304496,3,0,0,0,0,0,,,3.2,21,5,4,2,0,4,1,1,0,0,4,"Johnny Ruffin",1011295,121546
"Joe Strong","FLA",0,0,1.349999549389036,5,0,0,0,0,0,,,6.2,25,3,1,1,1,3,0,0,0,0,4,"Joe Strong",1012630,313392
"Don Wengert","PIT",0,2,12.374992623929606,4,4,0,0,0,0,,,16,84,33,22,22,2,6,2,0,0,0,4,"Don Wengert",1013777,124085
"Brian Powell","HOU",0,1,18,1,1,0,0,0,0,,,3,17,5,6,6,1,3,0,0,0,0,3,"Brian Powell",490,150064
"Scott Mullen","KCR",0,0,4.5,17,0,0,0,0,0,,,10,52,13,6,5,0,9,0,0,0,0,3,"Scott Mullen",618,150206
"Jimmy Osting","SDP",0,0,0,3,0,0,0,0,0,,,2,9,1,0,0,0,2,1,0,0,0,3,"Jimmy Osting",701,275701
"Mark Corey","NYM",0,0,16.20000617981193,2,0,0,0,0,0,,,1.2,13,5,3,3,0,3,1,0,0,0,3,"Mark Corey",870,407579
"Kurt Ainsworth","SFG",0,0,13.5,2,0,0,0,0,0,,,2,12,3,3,3,1,2,0,1,0,0,3,"Kurt Ainsworth",1431,215128
"Blaine Neal","FLA",0,0,6.75000402331592,4,0,0,0,0,0,,,5.1,28,7,4,4,0,5,0,0,1,0,3,"Blaine Neal",1468,346862
"Tim Spooneybarger","ATL",0,1,2.25,4,0,0,0,0,0,,,4,19,5,1,1,0,2,1,0,0,0,3,"Tim Spooneybarger",1484,407486
"Felipe Lira","MON",0,0,12.599992790226294,4,0,0,0,0,0,,,5,28,11,7,7,1,2,0,0,0,0,3,"Felipe Lira",1007649,117809
"Scott Radinsky","CLE",0,0,27.00005471717479,2,0,0,0,0,0,,,2,13,4,6,6,2,3,0,0,0,0,3,"Scott Radinsky",1010641,120877
"Wilfredo Rodriguez","HOU",0,0,15,2,0,0,0,0,0,,,3,16,6,5,5,2,1,0,0,0,0,3,"Wilfredo Rodriguez",1011117,276360
"Jeff Tabaka","STL",0,0,7.363640034496151,8,0,0,0,0,0,,,3.2,17,6,3,3,1,1,0,0,0,0,3,"Jeff Tabaka",1012802,123068
"Billy Taylor","PIT",0,0,4.5,1,0,0,0,0,0,,,2,8,2,1,1,1,0,0,0,0,0,3,"Billy Taylor",1012859,123163
"Marc Valdes","ATL",1,0,7.714287816262331,9,0,0,0,0,0,,,7,28,7,6,6,4,1,1,0,0,0,3,"Marc Valdes",1013313,123596
"Ken Vining","CHW",0,0,17.550015481724092,8,0,0,0,0,0,,,6.2,42,15,14,13,3,7,0,1,0,0,3,"Ken Vining",1013431,400012
"Mickey Callaway","TBD",0,0,7.2,2,0,0,0,0,0,,,5,20,3,4,4,2,2,0,0,0,0,2,"Mickey Callaway",7,209068
"Craig Dingman","COL",0,0,13.50001375243114,7,0,0,0,0,1,,,7.1,37,11,11,11,4,3,2,2,0,0,2,"Craig Dingman",318,276374
"Brian Moehler","DET",0,0,3.375,1,1,1,0,0,0,,,8,30,6,3,3,0,1,0,0,0,0,2,"Brian Moehler",480,119215
"Grant Balfour","MIN",0,0,13.499983906765095,2,0,0,0,0,0,,,2.2,14,3,4,4,2,3,0,0,0,0,2,"Grant Balfour",718,346797
"Chad Harville","OAK",0,0,0,3,0,0,0,0,0,,,3,11,2,0,0,0,0,0,0,1,0,2,"Chad Harville",915,150420
"Travis Harper","TBD",0,2,7.714285714285714,2,2,0,0,0,0,,,7,36,15,11,6,5,3,0,0,1,0,2,"Travis Harper",1211,150135
"Mark Loretta","MIL",0,0,0,1,0,0,0,0,0,,,1,5,1,0,0,0,1,0,0,0,0,2,"Mark Loretta",1383,117928
"Tim Christman","COL",0,0,4.5,1,0,0,0,0,0,,,2,7,1,1,1,1,0,0,0,0,0,2,"Tim Christman",1002224,276337
"Ken Hill","TBD",0,1,12.272734986853916,5,0,0,0,0,0,,,7.1,38,10,11,10,4,5,2,1,2,0,2,"Ken Hill",1005827,115941
"Brett Hinchliffe","NYM",0,1,36,1,1,0,0,0,0,,,2,17,9,8,8,2,1,0,1,0,0,2,"Brett Hinchliffe",1005840,150120
"Chad Hutchinson","STL",0,0,24.75,3,0,0,0,0,0,,,4,27,9,11,11,3,6,0,1,1,0,2,"Chad Hutchinson",1006236,150454
"Ariel Prieto","TBD",0,0,2.454545880152248,3,0,0,0,0,0,,,3.2,19,6,1,1,0,2,0,1,0,0,2,"Ariel Prieto",1010536,120768
"Joe Borowski","CHC",0,1,32.399935884602584,1,1,0,0,0,0,,,1.2,13,6,6,6,1,3,0,0,0,0,1,"Joe Borowski",267,111244
"Valerio De Los Santos","MIL",0,0,9,1,0,0,0,0,0,,,1,5,1,1,1,0,1,0,0,0,0,1,"Valerio De Los Santos",681,136304
"Doug Nickle","PHI",0,0,0,2,0,0,0,0,0,,,2,7,1,0,0,0,0,0,0,0,0,1,"Doug Nickle",963,276518
"Desi Relaford","NYM",0,0,0,1,0,0,0,0,0,,,1,3,0,0,0,0,0,0,0,0,0,1,"Desi Relaford",1096,121058
"Jason Karnuth","STL",0,0,1.8,4,0,0,0,0,0,,,5,24,6,1,1,1,4,0,1,0,0,1,"Jason Karnuth",1162,400112
"Francisco Cordero","TEX",0,1,3.8571433826369397,3,0,0,0,0,0,,,2.1,12,3,1,1,0,2,1,0,1,0,1,"Francisco Cordero",1243,150188
"Tim Laker","CLE",0,0,0,1,0,0,0,0,0,,,1,5,1,0,0,0,1,0,0,0,0,1,"Tim Laker",1681,117420
"Carlton Loewer","SDP",0,2,24.923095206550602,2,2,0,0,0,0,,,4.1,29,13,12,12,2,3,0,0,0,0,1,"Carlton Loewer",1713,133780
"Trey Moore","ATL",0,0,11.24999195337871,2,0,0,0,0,0,,,4,21,7,5,5,0,2,0,0,1,0,1,"Trey Moore",1009130,134340
"Christian Parker","NYY",0,1,21,1,1,0,0,0,0,,,3,18,8,7,7,2,1,0,0,0,0,1,"Christian Parker",1009998,150409
"Steve Finley","ARI",0,0,0,1,0,0,0,0,0,,,1,4,0,0,0,0,1,0,1,0,0,0,"Steve Finley",54,114135
"Joe Nelson","ATL",0,0,36,2,0,0,0,0,0,,,2,16,7,9,8,1,2,0,1,0,0,0,"Joe Nelson",108,406874
"Toby Borland","ANA",0,1,10.800011072170165,2,0,0,0,0,0,,,3.1,19,8,5,4,1,1,0,0,0,0,0,"Toby Borland",511,111241
"Bobby Bonilla","STL",0,0,18,1,0,0,0,0,0,,,1,6,3,2,2,1,1,0,0,0,1,0,"Bobby Bonilla",1001168,111199
"Lesli Brea","BAL",0,0,18,2,0,0,0,0,0,,,2,14,6,4,4,2,3,0,0,0,0,0,"Lesli Brea",1001372,276506
"Carlos Castillo","BOS",0,0,6,2,0,0,0,0,0,,,3,12,3,2,2,1,0,0,0,0,0,0,"Carlos Castillo",1002060,112111
"Scott Sobkowiak","ATL",0,0,9,1,0,0,0,0,0,,,1,5,2,1,1,0,0,0,0,0,0,0,"Scott Sobkowiak",1012257,279574
